aimee_bender	cateogory:university_of_southern_california_faculty
aimee_bender	cateogory:university_of_california,_irvine_alumni
aimee_bender	cateogory:university_of_southern_california_people
aimee_friedman	cateogory:1979_births
aimee_friedman	cateogory:21st_century_american_novelists
aimee_friedman	cateogory:21st_century_women_writers
aimee_friedman	cateogory:american_women_novelists
aimee_friedman	cateogory:living_people
aimee_friedman	cateogory:people_from_queens,_new_york
aimee_friedman	cateogory:vassar_college_alumni
akash_kapur	cateogory:american_male_journalists_of_indian_descent
akash_kapur	cateogory:1974_births
akash_kapur	cateogory:harvard_university_alumni
akash_kapur	cateogory:living_people
akashdeep_s_batth	cateogory:1992_births
akashdeep_s_batth	cateogory:indian_male_film_directors
akashdeep_s_batth	cateogory:indian_male_novelists
akashdeep_s_batth	cateogory:indian_male_screenwriters
akashdeep_s_batth	cateogory:living_people
akhilesh_panigrahi	cateogory:english_language_writers_from_india
akhilesh_panigrahi	cateogory:university_of_pune_alumni
akhilesh_panigrahi	cateogory:1994_births
akhilesh_panigrahi	cateogory:indian_male_novelists
akhilesh_panigrahi	cateogory:indian_male_poets
akhilesh_panigrahi	cateogory:indian_male_screenwriters
akhilesh_panigrahi	cateogory:living_people
akhilesh_panigrahi	cateogory:poets_from_maharashtra
alaettin_tahir	cateogory:people_from_skopje
alaettin_tahir	cateogory:1949_births
alaettin_tahir	cateogory:2004_deaths
alaettin_tahir	cateogory:macedonian_people_of_turkish_descent
alaettin_tahir	cateogory:macedonian_writers
alaettin_tahir	cateogory:macedonian_journalists
alain_grée	cateogory:french_children's_writers
alain_grée	cateogory:1936_births
alain_grée	cateogory:alumni_of_the_école_des_beaux_arts
alain_grée	cateogory:french_illustrators
alain_grée	cateogory:french_male_writers
alain_grée	cateogory:living_people
alain_grée	cateogory:people_from_val_d'oise
alain_minc	cateogory:mines_paristech_alumni
alain_minc	cateogory:école_nationale_d'administration_alumni
alain_minc	cateogory:political_consultants
alain_minc	cateogory:1949_births
alain_minc	cateogory:french_jews
alain_minc	cateogory:french_businesspeople
alain_minc	cateogory:french_male_writers
alain_minc	cateogory:french_people_of_polish_jewish_descent
alain_minc	cateogory:living_people
alain_minc	cateogory:légion_d'honneur_recipients
alain_minc	cateogory:people_from_paris
alain_minc	cateogory:sciences_po_alumni
alain_minc	cateogory:young_leaders_of_the_french_american_foundation
alan_briskin	cateogory:goddard_college_alumni
alan_briskin	cateogory:living_people
alan_briskin	cateogory:people_from_new_york_city
alan_briskin	cateogory:year_of_birth_missing_(living_people)
alan_briskin	cateogory:american_organizational_theorists
alan_briskin	cateogory:wright_institute_alumni
alan_duff	cateogory:new_zealand_writers
alan_duff	cateogory:people_educated_at_christchurch_boys'_high_school
alan_duff	cateogory:1950_births
alan_duff	cateogory:living_people
alan_duff	cateogory:new_zealand_members_of_the_order_of_the_british_empire
alan_duff	cateogory:ngāti_rangitihi
alan_duff	cateogory:ngāti_tūwharetoa
alan_duff	cateogory:new_zealand_māori_writers
alan_duff	cateogory:people_from_rotorua
alan_frew	cateogory:1956_births
alan_frew	cateogory:canadian_male_film_actors
alan_frew	cateogory:canadian_male_singers
alan_frew	cateogory:canadian_rock_singers
alan_frew	cateogory:living_people
alan_frew	cateogory:musicians_from_ontario
alan_frew	cateogory:scottish_emigrants_to_canada
alan_frew	cateogory:stroke_survivors
alan_frew	cateogory:scottish_expatriates_in_canada
alan_frew	cateogory:people_from_coatbridge
alan_jowett	cateogory:rail_transport_writers
alan_jowett	cateogory:1931_births
alan_jowett	cateogory:living_people
alan_jowett	cateogory:rail_transport_in_scotland
alan_parker_(author)	cateogory:people_from_blackburn
alan_parker_(author)	cateogory:1965_births
alan_parker_(author)	cateogory:english_biographers
alan_parker_(author)	cateogory:living_people
alan_parker_(author)	cateogory:place_of_birth_missing_(living_people)
alan_paton	cateogory:1903_births
alan_paton	cateogory:1988_deaths
alan_paton	cateogory:20th_century_historians
alan_paton	cateogory:20th_century_novelists
alan_paton	cateogory:anglican_writers
alan_paton	cateogory:anti_apartheid_activists
alan_paton	cateogory:south_african_male_novelists
alan_paton	cateogory:university_of_natal_alumni
alan_paton	cateogory:white_south_african_people
alan_paton	cateogory:alumni_of_maritzburg_college
alan_paton	cateogory:liberal_party_of_south_africa_politicians
alan_paton	cateogory:recipients_of_the_order_of_ikhamanga
alan_paton	cateogory:south_african_anglicans
alan_paton	cateogory:south_african_autobiographers
alan_paton	cateogory:south_african_people_of_british_descent
alan_paton	cateogory:people_from_pietermaritzburg
alan_scarfe	cateogory:best_supporting_actor_genie_and_canadian_screen_award_winners
alan_scarfe	cateogory:1946_births
alan_scarfe	cateogory:20th_century_canadian_male_actors
alan_scarfe	cateogory:20th_century_english_male_actors
alan_scarfe	cateogory:21st_century_canadian_male_actors
alan_scarfe	cateogory:21st_century_english_male_actors
alan_scarfe	cateogory:canadian_atheists
alan_scarfe	cateogory:canadian_male_film_actors
alan_scarfe	cateogory:canadian_male_stage_actors
alan_scarfe	cateogory:canadian_male_television_actors
alan_scarfe	cateogory:english_atheists
alan_scarfe	cateogory:english_emigrants_to_canada
alan_scarfe	cateogory:english_male_film_actors
alan_scarfe	cateogory:english_male_stage_actors
alan_scarfe	cateogory:english_male_television_actors
alan_scarfe	cateogory:living_people
alan_scarfe	cateogory:male_actors_from_london
alan_warren_(priest)	cateogory:1932_births
alan_warren_(priest)	cateogory:alumni_of_corpus_christi_college,_cambridge
alan_warren_(priest)	cateogory:living_people
alan_warren_(priest)	cateogory:people_educated_at_dulwich_college
alan_warren_(priest)	cateogory:provosts_and_deans_of_leicester
alauddin_masood	cateogory:pakistani_writers
alauddin_masood	cateogory:1939_births
alauddin_masood	cateogory:living_people
alauddin_masood	cateogory:pakistani_bureaucrats
alauddin_masood	cateogory:pakistani_columnists
alauddin_masood	cateogory:pakistani_educational_theorists
albert_chavannes	cateogory:utopian_socialists
albert_chavannes	cateogory:people_from_lausanne
albert_chavannes	cateogory:1836_births
albert_chavannes	cateogory:1903_deaths
albert_chavannes	cateogory:american_sociologists
albert_chavannes	cateogory:people_from_knoxville,_tennessee
albert_chavannes	cateogory:swiss_emigrants_to_the_united_states
albert_chavannes	cateogory:writers_from_tennessee
albert_chavannes	cateogory:tennessee_populists
albert_flynn_desilver	cateogory:articles_created_via_the_article_wizard
albert_flynn_desilver	cateogory:1968_births
albert_flynn_desilver	cateogory:american_male_poets
albert_flynn_desilver	cateogory:living_people
albert_flynn_desilver	cateogory:poets_from_california
albert_flynn_desilver	cateogory:writers_from_norwalk,_connecticut
alejandro_chabán	cateogory:21st_century_venezuelan_male_actors
alejandro_chabán	cateogory:1981_births
alejandro_chabán	cateogory:living_people
alejandro_chabán	cateogory:venezuelan_male_television_actors
alejandro_chabán	cateogory:venezuelan_male_telenovela_actors
alenka_puhar	cateogory:university_of_ljubljana_alumni
alenka_puhar	cateogory:slovenian_historians
alenka_puhar	cateogory:slovenian_translators
alenka_puhar	cateogory:members_of_the_european_commission_against_racism_and_intolerance
alenka_puhar	cateogory:1945_births
alenka_puhar	cateogory:city_university_of_new_york_alumni
alenka_puhar	cateogory:living_people
alenka_puhar	cateogory:slovenian_feminists
alenka_puhar	cateogory:english–slovene_translators
alenka_puhar	cateogory:people_from_črnomelj
alenka_puhar	cateogory:slovenian_journalists
alenka_puhar	cateogory:slovenian_women_writers
alex_berenson	cateogory:the_denver_post_people
alex_berenson	cateogory:1973_births
alex_berenson	cateogory:21st_century_american_novelists
alex_berenson	cateogory:american_male_novelists
alex_berenson	cateogory:american_spy_fiction_writers
alex_berenson	cateogory:american_thriller_writers
alex_berenson	cateogory:edgar_award_winners
alex_berenson	cateogory:living_people
alex_berenson	cateogory:the_new_york_times_writers
alex_grey	cateogory:contemporary_artists
alex_grey	cateogory:former_atheists_and_agnostics
alex_grey	cateogory:1953_births
alex_grey	cateogory:album_cover_and_concert_poster_artists
alex_grey	cateogory:artists_from_new_york_city
alex_grey	cateogory:living_people
alex_grey	cateogory:people_associated_with_transcendentalism
alex_grey	cateogory:people_from_columbus,_ohio
alex_grey	cateogory:psychedelic_artists
alex_grey	cateogory:psychedelic_drug_advocates
alex_grey	cateogory:tibetan_buddhists_from_the_united_states
alex_grey	cateogory:columbus_college_of_art_and_design_alumni
alex_grey	cateogory:whetstone_high_school_(columbus,_ohio)_alumni
alex_grey	cateogory:visionary_artists
alex_jamieson	cateogory:1975_births
alex_jamieson	cateogory:american_chefs
alex_jamieson	cateogory:american_food_writers
alex_jamieson	cateogory:living_people
alex_jamieson	cateogory:lake_oswego_high_school_alumni
alexander_aaronsohn	cateogory:people_from_zikhron_ya'akov
alexander_aaronsohn	cateogory:1888_births
alexander_aaronsohn	cateogory:1948_deaths
alexander_aaronsohn	cateogory:israeli_jews
alexander_aaronsohn	cateogory:romanian_jews
alexander_dyukov_(historian)	cateogory:russian_historians
alexander_dyukov_(historian)	cateogory:russian_journalists
alexander_dyukov_(historian)	cateogory:russian_state_university_for_the_humanities_alumni
alexander_dyukov_(historian)	cateogory:1978_births
alexander_dyukov_(historian)	cateogory:living_people
alexander_garvin	cateogory:american_urban_planners
alexander_garvin	cateogory:yale_school_of_architecture_faculty
alexander_garvin	cateogory:american_architects
alexander_garvin	cateogory:living_people
alexander_garvin	cateogory:architects_from_new_york
alexander_litschev	cateogory:sofia_university_faculty
alexander_litschev	cateogory:german_editors
alexander_litschev	cateogory:1946_births
alexander_litschev	cateogory:20th_century_philosophers
alexander_litschev	cateogory:bulgarian_philosophers
